terima kasih pemain official pelatih	positive
semangat sayangku	positive
kalah keren mainya patut dibanggakan	positive
pack bag go home along bad attitude fan	negative
tenang pengalaman	positive
hokky buang peluang pengalaman adam alis ngefek masuk semoga pemain timnas berbenah	neutral
alhamdulillah poin	positive
lovyuuu	positive
pelatih mainkan egy witan bapuk	negative
hasil terbaik	positive
adab malu indonesia sty dilempar telur kayak korsel bintang iklan kritikan hujatan sty indonesia dibandingkan korsel	negative
mvp babak iklan rcti shopee luwak indomie hot cream dll	neutral
detikdetik pertandingan digantikan martin paes	neutral
perpanjang kontrak sty	positive
wkwkw	neutral
eta mah bermain timnas nunjukin skil puter puter doang penonton	negative
tahniah indonesia salam malaysia	positive
semoga kebobolan gol	neutral
ayo lawan jepang	positive
allahummasholiaala saidinamuhammad	positive
pelanggaran mat var lo hey peluang lolos bijimane etapi nyentuh tiang gawang bikin degan sumpah	negative
kualitas pengalaman market value tertinggi pemain indonesia piala asia fakta berbicara lapangan motm	positive
latih latih anak ayam	negative
vizcarra kali lewatin pertahanan iraq	positive
indonesia lolos	neutral
cari info ngab	neutral
semangat garuda	positive
bermain brooo	neutral
bacotbacotbacot doang	negative
bagus game garuda	positive
doa	neutral
dumplala beberama menit lawan jpng sisi kiri gol tuh kang blunder	negative
kayaknya dibanggakan lho	negative
kiper surabaya hendro kartiko	positive
semangat kasih kendor keajaiban tuhan siasiakan buktikan	positive
kocak	neutral
halah bacot mulu	negative
permainan cantik	positive
evaluasi taktik	neutral
kalah klaim garudahoki	neutral
startingnya semoga	neutral
tim bagus garuda patah semangat kemajuan sepak bola indonesia bagus game terima kasih garuda bermain maksimal	positive
rafael struick sananta	neutral
siasiakan	positive
kev bocah kalah argumen wkwkwk makan tahi sono tolol	negative
finally shayne pattynama	positive
semoga allah mudahkan lancarkan cedera menang amin semangat garuda	positive
mumpung kick	neutral
shayne pattynama dimainkan babak mainkan arhan butuh lemparannya	neutral
sepatunya pul kali	neutral
jaewon pakmu kon nglatih seng suwe neng indonesia	neutral
kickoff langsung long pas bola least pegang bola buru long pas pemain kalah duel pemain cari ruang long pas ngarah lapangan	negative
saddil dicoret	negative
rizki ridho kali crossing salah	negative
bismillahirrahmanirrahim semoga poin	positive
telegram live	neutral
jaewon sarangheo oppa	neutral
rcti leg	negative
rmdhndy kalah ganti pelatih kocak	neutral
butuh sananta	neutral
bangga euy	positive
struik lol bermain lemas	negative
nu alus maena saha	neutral
kontrol bola liga kacau	negative
gabutbng lo ngebacot	negative
tolong rekrut ernando ari	neutral
boy wkwkkw juara pemain lokal kampret bermain aff gaya seradak seruduk	negative
alhamdulillah anak emasnya ngegolin	positive
jam berp	neutral
mu cabang negara	positive
sandyyy gacorrrr abissssw	positive
alhamdulillah	positive
sananta	neutral
ernando performanya kayak menurun	negative
jokowi kasih pemain kyrgistan liburan gratis bali alhamdulillah allah sedih senang bangga campur aduk keep focus pemain timnas congrats pasukan garuda garuda burung perkutut	positive
tetapbangga	positive
kerja bagus njie	positive
apapun hasil pertandingan mengapresiasi kinerja pemain staf kepelatihan timnas indonesia	positive
terima kasih garuda pelajaran berharga gol sandy walsh wals gol hiburan mari tunggu peringkat terbaik	neutral
wes pedot bocor alos ngene iki cangkeman jalok jejeli kro pacul	neutral
babak raenek semangat juange blass	negative
pelatih nova bilang sananta fit	neutral
kayaknya adam	neutral
gaysss asnawi cetak gol	positive
alhamdulillah	positive
permainan vietnam vs jepang permainan indonesia vs iraq mantap build timnas malam congratulations anak muda	positive
ivar sembuh cedera perform tuh	neutral
pelatih shin egy diganti please	neutral
soekarno	neutral
mantap ahirnya bermain elkan baggot shayne pattynama	positive
finalnya indonesia vs thailand	positive
coba abang mario klub filipina menang jeonnam gue penasaran nih	neutral
buset real rank apaapa anjir bisabisanya jepang kalah iraq pas ketemu indonesia bahan pelampiasan nih jepang indonesia	negative
setuju sty stay alasan sty perubahan timnas	positive
jepang mending surrend	negative
alhamdulillah	positive
hubner yakob sayuri sandi jordy top performa	positive
heads boy	positive
curangin var	negative
wals	positive
jordy	neutral
semoga hasil terbaik semangat garuda	positive
logis saddil dicoret pemain titipan dicoret	negative
francoandrianvieri ah keenakan bacot doang gocap indomie sebiji	negative
ayo garuda	positive
gabung dicadangin	negative
kontol bacott	negative
menang sisa ampas	negative
alhamdulillah	positive
tembakan	neutral
amin	positive
bermain fighting spirit bayangkan game berharga hidup	positive
bismillahirrahmanirrahim	positive
shayne pattynama terima kasih berjuang indonesia om shany	positive
bacot rohingya	negative
hendri cari follower	neutral
lets gooooo	positive
maaf iphone	neutral
kasih betah sty pemilihan pemilu pelatih kelas	neutral
plis komen kayak semangatin pemain bandingkan pemain	positive
cepat banget updatenya min	neutral
setiaaaaaa netizen bacod	negative
papa fifa memasuki pildun king indonesia	positive
proses kedepan timnas ngeri msi pemain mudasty stay	positive
latihannya	neutral
pricilia senyumanmu mengalihkan duniaku	neutral
indonesia	positive
ratakan	positive
kalah aff lawan vietnam kalah piala asia	neutral
sanantaaa manaaa	neutral
mengapai struk	negative
alhamdulillah	positive
prediksi besty	neutral
adam alis diganti stefano biar nabil senang	neutral
terbaikstarting palong maksimal	positive
jordy	neutral
one shot one gol shot gol	neutral
cyber	neutral
sty mengomong gwtp lihat pertandinganlha marcelino cideralu lihat kualifikasi piala dunia uji coba kemarin lawan libialiat egy main kedepantp sadil main dalemdan baca statment sty ngelatih timnaskan bikin pemain timnas flexsiblecontoh rian pemain kadang dijadikan gelandangwitan kadang penyerang sayapkadang gelandang sayapsty bagustp gue tekanan tubuh timnas	neutral
id guy kau min	neutral
seri jha peringkat jepang pertandingan kebobolan	neutral
terbaik semangat ber proses	positive
spot jantung	neutral
bagus jepang mainnya menyerang mulu	neutral
babak kecolongan jordy bikin blunder	negative
min fotofoto perjuangan kemarin indonesia	neutral
ball possession vietnam terbukti lini pertahanan indonesia solid	positive
keren bima sakti abang pendukung lokal pret	negative
sananta mainkan pas lawan jepang ji biar paten	neutral
keturunan	neutral
onananya jepang omong doang kontribusi	negative
sty stay	positive
permainan enak ditonton bangga garuda stystay	positive
warrior minimal pakai akun asli komen dek	neutral
great effort	positive
mending witan abang hokky	neutral
iyoo danaku tau kademen biyen transit nang doha	neutral
tolong suruh shane shayne pattynama bermain	neutral
kereeenn	positive
link streaming nas	neutral
dibawah brunei	negative
astungkara	neutral
stay cool	positive
rnzta banget abang	neutral
shayne pattynama	positive
shayne pattynama kalah saing lempar lembing	negative
gaes mainnya rapi menguasai babak gol	positive
omonganmu santai sok bola sok merendahkan orang bakat asah negara bacot pemain manusia berusaha	negative
cocok kapten mending hubner kapten	negative
ayo berangkat	neutral
maju gentar	positive
iyo standby call	neutral
witan	negative
terima kasih indonesia	positive
ganti total	negative
var	negative
menangis cuyyyyy	negative
jepang	positive
gol benarbenar menghibur gol berasa bete kebobolan kalah gol bete	positive
buen esfuerzo chicos bien hecho	positive
sayangkan saddil dicoret butuh pemain teknis dll	negative
enjoy game lads	positive
harapan	negative
greget menit gawang vietnam kosong berani shoot	neutral
gaskannn	positive
ayo garuda	positive
var orang thailand takut indonesia lolos kali golnya dianulir	neutral
performa pemain timnas menurun	negative
yuhuuu	neutral
sananta bagus kemarin pertandingan target man	positive
warga fb abang	neutral
adriannouval acc req ketemu jelasin gol tercipta gol tercipta permainan langsung kecipta gol blok	neutral
yauda gapapa piala asia wajib bikin malu gaes semangat ayok	positive
jaewon play sandy walsh walsh tell ur dad feels like son heung min bench	neutral
ayos garuda	positive
semangat garuda	positive
af lucu banget	positive
nice try	neutral
formasinya	neutral
tolong butuh striker perkuat serangan	neutral
pintar banget sumpah	positive
sumber duit keuangan pssi hak siar fifa sponsor uang rakyat politik partai duit rakyat goblok banget	negative
caper kmntl	negative
moment keren arhan dramatis	positive
babak ngotot	positive
witan egy hokky dark sistem	neutral
saran gais coba deh pemain timnas merebut bola jepang pemain kompak bilang ganjjjjiiiieeehhhhhhhhh auto ketar ketir tuh pemain jepang	neutral
mengomong naon jalupang hahahah	neutral
sadil arkhan semoga terbaik indonesia	neutral
indonesia bilek aaa kasihan aaa	neutral
lawan asean	neutral
tolol	negative
mode pesimis ampuh mainlah tenang lepas berani lawan bertahan mentalnya tolong kuat semangat	positive
perpanjang sty done target	positive
bagus game	positive
alhamdulillah	positive
indonesia krisis penjaga gawang	negative
semoga penyemangat meningkatkan percaya pas lawan jepang semoga wasitwasitnya adil	positive
oiah kemarin nama sub mubazir pemain sebagus kasih kesempatan	negative
sebentar salah	neutral
sabar kali babak keduapaham taktik gue lihat shayne pattynama bermain adaptasi cuaca asia	neutral
amin allah	positive
terbaik	positive
parah cokkkk	negative
besok	neutral
abang	neutral
optimis menang	positive
jago	positive
shayne pattynama bilang gue dimainkan mending jaga gue sakit	negative
vamos	positive
sty stay	positive
asnawi wajib cadangin	negative
caper	negative
asu	negative
shayne pattynama pemanasan diturunkan sty perpanjangan oke shayne pattynama sananta	positive
anjayy timnas main gua degdegan	neutral
indonesia kalah pemain asingnya australia	negative
ranking fifa timnas indonesia melesat peringkat	positive
naturalisasi banget blunder	negative
tau putih cakeppp	neutral
sdm rendah	negative
terima kasih	positive
fokus laga derby konoha	neutral
kabar sandy walsh dimainkan anak tiri	neutral
maaf merendahkan mengurui seyogyanya sadar dimna timnas piala asia pringkt trendah dunia hongkong timnas komposisi pmain² muda bhkan tim termuda piala asia kali mundur blkg timnas piala asia kali jalur kualifikasibukankah prestasi timnas dibwh sty berproses menemukan strategi mental chemistry terbaik pemain² dtmbh lum full tim pmain² kturunan proses administrasijadi seyogyanya dukung apapun hasilnya laga piala asia semangat garudamendunia	positive
sty stay	positive
mainnya bagus dibuang	negative
apaapa garuda berjuang semangat garuda	positive
sananta	neutral
gilangggg eeeh haah	neutral
menang mah bebas	neutral
vision beli paket loading	negative
arhan ngopo iku lho	neutral
f witan ndasmu	negative
tercium bau lord dendy bermain	neutral
edy donatur	neutral
terima kasih terbaik	positive
layy norak banget bangtetep dukung	negative
berlarut euforia	positive
marceng yakob sayuri walsh	positive
jantung aman	negative
dosa orang	negative
miskin taktik beda kelas	negative
alhamdulillah	positive
mainnya abang	neutral
masukkan rafael struick rafael struick mengambil keputusan	negative
lawan jepang pasang hoki pemain pergerakan kontrol finishing suka bingung	negative
ridho arhan kesalahan diganti memasukkan shayne pattynama untungnya arhan menebus kesalahan lemparannya semoga pelatih gaya bermain arah eropa jepang pelatihnya lokal strateginya modern	negative
asnawi cari mukanya berhasil blunder auto ngunjungi profilnya lihat penampilan lawan iraq kemarin blundernya kapten tegastegasnya	negative
asnawi perfom strating	negative
banget kayak habis colay loyo	negative
sakjane egy ganti dendy	neutral
gua mah mending balikin klub klubnya sandy walsh dibutuhkan ketimbang timnas ujungujungnya cadangan	negative
jepang menang happy nfk clenshett	negative
yoi	neutral
menonton	neutral
cedera sarapan	neutral
cangkeman su	negative
congratulations great super bangga	positive
disiarin dimana tolong	neutral
gugup ketenangan pas sederhana diterima arah operan linglung tekanan jepang babak tenang mainkan bolabola postur dimiliki indonesia serangan efisien berbuah gol	neutral
lupa membawa candi borobudur lapangan kalah	negative
kaptennya ganti titik lemah pertahanan indonesia bermain tergesagesa	negative
produk mu gagal	positive
ganti pelatih wes amburadul wes stystaysenior	negative
sumpah cok habis pikir dimainkan anjing lawan iraq underperform	negative
ayo netizen terhormat ucapkan terima kasih negara kyrgyzstan terima kasih biar tinggal fokus timnas berjuang	positive
nadeoisback	neutral
nyasar	neutral
bismillahirrahmanirrahim indonesia menang amin	positive
menunggu perpanjang kontrak sty badan federasi ulatnya ayos	positive
komentar kasar dihapus	negative
taktiknya lari oke shayne pattynama bermain elkan baggot disimpan	neutral
oat oat sono babi	negative
mengerti bola	negative
komentar doang bgst	negative
finishingnya	negative
akun fifa mengasih selamat akun thailand mengasih	negative
kepala kau	negative
bismillahirrahmanirrahim berat semangat hayya asia	positive
logika anak papa dimainin	negative
sty profesional pakai pemain benarbenar bagus pemain liga lokal liga korea pemain liga belgia mainnya reguler kualitas liga bagus	negative
offside gol iraq	neutral
sty stayyyyyy	positive
b lawannya vietnam jepang	neutral
lets go ivar	positive
alhamdulillah	positive
enain pis	neutral
adi egy anying dikandangin bermain dribblingdribbling	negative
kebobolan	negative
gila ernando dihujat	negative
blog lawan iraq kebobolan	negative
cedera	neutral
mantappppp	positive
kemarin video	neutral
garudahoki benaran gacor brow	positive
date om	neutral
banget hancur hancur dikasih kesempatan kyrgyzstan disiasiain	negative
lawak capten	negative
lagilagi nawi	neutral
bermain bola enak banget lawannya musuh bebuyutan	positive
terbaik	positive
mengharap menang lawan jepang kamboja pengin menang lawan indonesia pelatihnya jepang	neutral
jaewon jongmall daebakk	neutral
lesgowww garudakuuu	positive
pradiptaz titipan ganjar	negative
alhamdulillah	positive
sananta	neutral
maaf komentar komentar nimbrung duluan temanmu sok asik muncul komentar orang hadeh women use logic	negative
terima kasih pemain terima kasih suporter indonesia tlh hadir stadionmalam bias	positive
siasiakan kesempatan go	positive
hokki konciin hotel diajak lagih	negative
bagus job	positive
info live streaming	neutral
motm anak emas	negative
disayangkan sananta dimainkan	negative
huhuhuhu lemess banget bjirrr	negative
keren parah	positive
vidias sekelas bp setuju sty stay kak	positive
gol jepang kesalahan lini tempo permainan jepang level shayne pattynama masuk lineup harapan umpan crossing diakui skill permainan jepang semangat improve skill depannya grogi must	positive
timnas mode semoga pelatih sty perpanjang kontraknya	positive
target terpenuhi syaratnya perpanjang kontrak sty	positive
hitungan berubah butuh menang mutlak	neutral
emil	neutral
pemain grusak grusuk dimainkan	negative
sananta	neutral
guys selfconfidence selfcontrol brave important players indonesian national tim work together god nothing shall impossible	positive
yakob sayuri sayuri	positive
shoot gol	neutral
permainan bagus timnas sayang pribadi suka permainan rafael struick suka permainan hokky teman teman	positive
riski riido pasing mis	negative
sananta	neutral
garuda hati	positive
lo lihat umpan silangnya kali membahayakan gawang vietnam	neutral
umak golbog	negative
elkan baggot bermain	neutral
raphael rafael struick ghosting	negative
mainnya bagus terima kasih timnas	positive
hokky mengapai bejir	neutral
solusi kematangan dukungan penambahan pemain netijen indonesia dewasa	negative
lihat pertandingan lawan libya syahrul kebobolan gol penampilannya bagus save²	neutral
timnas tinggal berharap vietnam kalah lawan iraq berharap indonesia menang lawan jepang wallahu alam doakan terbaik	neutral
bismillahirrahmanirrahim doa semoga poin amin	positive
terima kasih kapten	positive
ernando matab betullll	positive
abang mending pelatih paham	negative
ayo indonesia	positive
ayo indonesia menang	positive
indonesia latihannya piala asia senior persiapan piala asia	positive
manyala ee	positive
rif dihujat netizen netizen	negative
bermain setingkat piala asia bangga banget	positive
vietnam ngumpulin harga berserakan diinjakinjak	negative
alhamdulillah	positive
marklok bermain tarkam ajaaaa	negative
dekengan pusat	neutral
argentina kalah dipertandingan fase grup argentina juara piala dunia indonesia kalah dipertandingan fase grup indonesia juara piala asia	neutral
sty sayang pemain naturalisasi pemain lokal indonesia	negative
menang disanjung kalah dikritik bully membangun	positive
orang tetangganya presiden borneo	neutral
terima kasih semangat garuda percaya proses	positive
terima kasih kerja kerasnya	positive
optimis indonesia menangtuhan yesus memberkati pemain timnas bertanding malam	positive
seri l gara blunder patal	negative
styout	negative
kejutan timnas	positive
sty stay	positive
ketenangan asnawi eksekusi penalti mantap membantu serangan kesulitan	neutral
menangis	neutral
adriannouval jaman luis milla oke gue timnas terbaik dibawah luis milla sty gue berharap sty diganti luis milla	neutral
shayne pattynama sty aduhhhhh parahhhj laga dimainin aduhbb	negative
sanantadrajad mbokyo gawe ket menit iso iso	neutral
syarifa anak kau haram	negative
zakariah egy tau peformyg asnawi parah	negative
kubilang indovietthai cuman level asean piala aff berharap bermain piala asia	negative
jordy melindungi gawang indonesia segenap tumpah darah	positive
marselino ganti anjer kebanyakan bawa bola hilang kebobol	negative
ansr mental inlander	negative
maju gentar	positive
mendukung mu	positive
perpanjang sty	positive
sananta bermain	neutral
dih sok asik	negative
sty stay	neutral
ketemu jepang	neutral
sadis jam kickoff bikin konten namanya	neutral
ziadi wkwkwkwk semoga menang aamiinn	positive
mysa babak menonton iraq menyerang kanan mulu arhan suruh lari kanan	neutral
papa kalah jordy gaji lancar	negative
segi peluang indonesia indonesia membutuhkan striker haus gol	neutral
degdegan banget nontonnya	neutral
bangga	positive
alhamdulillah	positive
ancen arek iki suangar anjir	neutral
ayos	positive
ayo min nota protes	neutral
coret saddil mending coret witan tuh kayaknya pemain titipan deh	negative
alhamdulillah	positive
timnas indonesia layak menang malam	positive
kosong min	neutral
sananta masuk lineup	neutral
lumayan	neutral
rnaldy sananta cedera	neutral
kau target keganasan king indonesia nippon tasserrrr elton asrama spikoer	neutral
ayolah pelatih bawa lolos piala dunia jalur kualifikasi jalur tuan rumah	positive
alhamdulillah fasilitasvilla bali pelatih sty keluarganya	positive
apapun hasilnya bangga timnas titik berprogres percaya proses	positive
asnawi	neutral
alasan shin tae yong komentar berisi kritik sty timnas	negative
beliau menonton timnas minimal fmd	neutral
ernandooo	positive
vs vietnam	neutral
cgs towel van deh sarr	neutral
plot twist indonesia jepang samasama cari aman bermain imbang jepang runnerup indonesia lolos terbaik	neutral
sananta woiii	negative
star syndrome	negative
evan bahrain lawan jordan menang jordan	neutral
perbaiki finishing	positive
yakob sayuri okeeealhamdulilah	positive
fix witan pemain titipan	negative
gws	positive
nguyen mending nukang kasar	negative
jordy anak emas sty	neutral
leonians full time wkw	neutral
addduuuhhh	negative
seri	neutral
wih shayne pattynama	positive
ultah kasih kejutan	positive
hoaks lihat	negative
mendukung pelatih minim taktik	negative
ditangan erick sty insyaallah sepakbola indonesia maju	positive
zimmy pelangi	neutral
kelaass semangat garuda	positive
serius lolos babak diambil grup negara masbro	neutral
lo lihat lawan brunei minimal timnas menonton bermain	neutral
hokky bermain	negative
lawan jepang dibantai syukur	neutral
mantap	positive
shayne pattynama semangat	positive
sesat logika fix	negative
bilang indonesia lolos hoki ditemani menghargai perjuangan timnas prosesnya	negative
abang sabar abang laga uji coba laga sesungguhnya lawan iraq coba deh lawan iraq turunin yaudah terserah mengomong	neutral
permainannya gacorr habis	positive
diharapkan sty	neutral
sty lepas diambil negara lawan timnas nasib timnas garuda hancur dipikirkan ketua pssi	neutral
ayo cari striker striker libya irakgesit power shootnya bagus akurasinya	neutral
penyelamatan nepis free kick vietnam gila keren nando	positive
bismillahirrahmanirrahim deg degan banget bos	positive
arhan doang nih indonesia	neutral
sananta	neutral
aduh mainnya peluk pelukann aduh	negative
hehe	neutral
ikiii yaelah mental banci sok hate komentar	negative
stystay	positive
orang minus diterima universitas	negative
merapat str lnk menontonnya	neutral
terima kasih timnas indonesia still bangga	positive
berdoa kali nadeo mode one shot one gol kayak lawan iraq kemarin	negative
sty	negative
ronaldo messi bermain timnas manajemennya rusak pemain dipilih berdasarkan wewenang atasan tim maju percayalah pelatihnya pep guardiola berpengaruh pemain lokal dipilih benarbenar berkualitas indra sjafri mencari pemain kampung kampung benarbenar menyeleksi menghasilkan permainan barcelona pemainnya sistem rusak hilang manajemen buruk lelah menonton timnas parah generasi emas angkatan bagus kahfi menang lawan iran tim dipertahankan hancur negara maju aspek	negative
harapan semoga bahrain kalah gol	positive
stystay	neutral
egy bapuk	negative
komentar bagus	neutral
keren	positive
babak bermain hancur evoluasi nih babak pemain	negative
titipkan harapan pundak	positive
ardi lihat gol ketiga posisi	neutral
terima kasih garuda berjuang jumpa maret	positive
line arhan sty hujat habisan kemarin netizen iq dibawah	negative
heran gua orang kayak	neutral
semoga shayne pattynama sehat	positive
sanantaaa	neutral
beruntung doang	neutral
iraq indonesia	negative
lanjutkan sty	positive
timnas indonesia keren	positive
ernando tuh piala asia kiper termuda	neutral
tag sty	neutral
gaskeun gaskeunnnnnnn	positive
pembuat film vs penonton film	neutral
man pertandingan hubner	positive
lilipaly angkut	negative
egy jancok	negative
mengurangi hormat basic skill hasil pembinaan klub indonesia decision making eksekusi kalah pembinaan	negative
mending sananta egy	neutral
abang kurangkurangin julid iri dengkinya dipanggil dibutuhkan kiper kualitasnya bersyukur dipanggil timnas pilihan kiperkiper sty benci dipanggil note ikutikutan bos borneo cinta dikitdikit julid dikitdikit komentar kayak cewek	negative
halal egois egy lihat	negative
lawan kuwait bahrain pelatihnya dipecat kalah lawan indonesia	neutral
alhamdulillah	positive
uha hehe coba tengok pelatih eropa bangun fondasi timnas mengajari passing ngebentuk fisik kurus era milla kurus juganyangelatih passinggak pelatih turun sebegitunya eropa bilang urusan klub mu taktik samakuuda taunya klub teh kayak	neutral
monggo akun sepakbola kyrgyzstan silaturahmi terima kasih	neutral
alhamdulillah vamos garuda	positive
angkat sty pns	positive
nabil husein berenti nyiyir	negative
semangat	positive
kemana kemarin tau cidera	neutral
lemes jordy el nino	negative
hanif caper babi anak haram kayak ngegas sosmed doang ketemu mah menangis anjing	negative
rcti	neutral
menonton	neutral
nama instagrammu namanya pendaki lawas lawak banget	negative
rooo susah mengomong sdm rendah	negative
info kondisinya inces	neutral
menonton debat menonton wajib	neutral
percaya kambuaya	neutral
jepang memiliki tembakan sasaran	neutral
wdu lolos min	negative
menang sanjung kalah	neutral
shayne pattynama fightinggggg	positive
indonesia awali pertadingan mu dengann bismillahirrahmanirrahim pertandingan mu alhamdulillah optimis	positive
timnas untungkan dimana berkembangnya padati dgan jadwal fifa semoga cepat menyesuaikan chemistry pemain	neutral
ronie aduh media berita hoax	negative
live ig min	neutral
sty mengukir sejarah	positive
indonesia menang jepang bsr serius naya	neutral
ramaikan ig kyrgistan	neutral
alhamdulillah perpanjang kontrak	positive
maksa banget sty	negative
vietnam mengasih perlawanan	positive
shayne pattynama abangkuh	neutral
sty stay	positive
p	neutral
arieff komen minimal info kayak tong kosong nyaring bunyinya minimal penonton cerdas dah	negative
sananta	neutral
kasii kerasss	positive
irvanaditya komen negatif malam doakan menang	negative
asnawi	neutral
offside gol iraq serius	neutral
keren banget	positive
disiarkan tv	neutral
mohon perpanjang kontrak pelatih	positive
ketarketir tambahan menit	neutral
finally shayne pattynama starter	positive
final chapter shayne pattynama bermain	positive
shayne pattynama	positive
bangga indonesiaku	positive
pelatihnya korea indonesia lumbung gol dipermalukan percayalah jamin	negative
awoakaoka walsh klub timnas bakat dioptimalkan pelatih	negative
pecah telor	positive
anjaaay egy hahahaha adam alis	neutral
begooooo kiper bego gol tingii	negative
alhamdulillah	positive
apaapa hoki menang hoki juara	positive
bawa kiper mengapai goblok	negative
jepang mainnya dikendorin	neutral
pokoknya ilove timnas indonesia	positive
lawan menangkan	positive
terima kasih perjuangannya permainan keren bagus banget mohon ditambah natulisasinya kiper natulisasi stiker natulisasi biar mengalahkan vietnam singapura iraq biar lolos babak kualifikasi piala dunia masuk piala dunia ditakuti negara asia	positive
terbaik	positive
bos borneo full senyum	positive
main menyerang ygy	neutral
garuda muda	positive
jaewon	positive
perbaiki finishing lini jarang gol	neutral
mainkan sandy walsh	positive
gacor banget nih semangat	positive
pakai	neutral
bct banget lulu paham latih ajayang langsung menonton qatar seberisik	negative
offside ajg	negative
suaranya towel	neutral
iraq like ketawa duluan kick tau kipernya nadeo	neutral
sananta	neutral
asnawi suruh pulang jual es degan bermain modal otot	negative
indonesia lolos benaran	neutral
semoga menahan imbang syukur banget	positive
trio sah sandyjordihubner	positive
fokus lawan jepang terbukti kualitas timnas indonesia piala asia aff fokus lawan jepang	positive
bismillahirrahmanirrahim	positive
sananta pelatih diturunin banget	neutral
detik kiper vietnam ngabrut	neutral
apapun hasilnya piala asia gue pribadi bangga timnas berhasil dititik sejarah ukir seindah	positive
sybn badut	negative
gua kecewa sty mengasih kesempatan	negative
senyawa konsisten ubahubah player diskriminasi pelatih player bermain	negative
tim termuda afc	neutral
penyambutan kepulangan timnas min	neutral
bagus job	positive
bismillahirrahmanirrahim ernando rridho hubner elkan baggot sandy walsh asnawi ivar edo marcelino sananta rafael struick	neutral
masuk sananta masuk	neutral
asnawi terosss	positive
menang affafc lawan vietnam dimata asia timnas menunjukan kemampuan solid keren bermain tim berkembang garuda	positive
bagus lumayan aman	neutral
butuh kosong kemenangan kalinya piala asia melawan nomor asia semoga menang	positive
hubner konsisten top mainnya sandy walsh walsh mantap	positive
buka live superabbit ngab anti vpn live judol	neutral
dirugikan indonesia	negative
pelatih spesialis dibantai	negative
marcelino star syndrome banget anjir	negative
mark mainkan	neutral
alhamdulillah menang	positive
ganti gaya bermain doan van hau bermain	negative
berilah kenikmatan kebahagiaan kemenangan lawan jepang allah kabulkanlah doa rabb	positive
hokky witan adam beban	negative
kesempatan abang lolos tim terburuk piala asia	negative
abang	neutral
gacor	positive
jamet	neutral
akun resmi display pertandingan timnas v jepang sbntar	neutral
asnawi mulu	neutral
lets goo	positive
sanggup lihat takut gol	negative
nawi	positive
besok sabtu santai	neutral
apapun hasilnya semangat garuda	positive
needd akun mampir harga miring guyss rekberr ayo	neutral
bagus job timnas indonesia	positive
kalah vietnam malaysia lolos putaran grup lokal pakai malaysia memakai pemain asing notabene garis keturunan jaman modern kudu bos terhormat dukung indonesia maju cari pemain negeri bermutu skill	neutral
ampun lari	neutral
maaf salah	neutral
jayani miris banget	negative
sananta dimainin	neutral
mainkansandywalsh	neutral
poin	positive
livestreamingnya tv	neutral
perjuangan poin penuh rintangan	positive
ningsih lihat thailand tanggal januari dibantai jepang	neutral
eee nurut pelatih	neutral
pertahanan kerja bagus habis	positive
ladan soon brother	neutral
tumben paduka dendy	neutral
menonton ketiduran eh bangun bangun loloss mimpi kakak percaya	neutral
gassss sahyne pattimura	positive
beny gol menyalahkan ernando bola deflection kiper sekelas alisson cortuis kebobolan	neutral
bismillahirrahmanirrahim	positive
mainnya	positive
jaewon goodd	positive
ah elah marn grusak grusuk bgapain main pemain inti klub belgia anggurin mulu sty sty pemain camat jepang sisi kiri mah hancur kanan hancur dahlah wassalam udah ketebak kanan asnawi kiri arhan hancur	negative
anak emas mah susah hhhh	negative
muhammad sok tau pakai bilang pergantian pemain sty lisensi	negative
nelen ludah	neutral
tau	neutral
tolong blunder	neutral
lawan jepang menang ayo garuda kasih kejutan	positive
id terbaik	positive
tantashe wasitnya	neutral
wkw	neutral
kesalahan lini australia unggul	negative
jaya pelatih nguyen	neutral
bismillahirrahmanirrahim poin lets fight tonight garuda	positive
percaya proses ayo losss	positive
sumpah kageettt langsung berangkat qatar nadeo	neutral
okay berjuang mudah comeback tertidur tampil asia sulit permulaan puncak semangat fokus pertandingan	positive
permainan bagus garuda indonesia	positive
sananta	neutral
jepang ketarketir	positive
rafael struick diganti tuh sananta sananta	neutral
lets gooooo	positive
elkan baggot mengapai diganti kocak bagusbagusnya mending asnawi diganti	negative
sudiyanto mah	neutral
cadangan tinggal	neutral
kusangka kuduga indonesia lolos semoga permainan bagus	positive
kasih terbaik	positive
rafael struick cadangin weyy bermain klemar klemer bola tau eksekusi	negative
alhamdulillah	positive
pemain berdarah negara berjuang samasama anti keturunan lokal pret minggir	negative
jaewon mu terbaik	positive
lucu abang pengin pinjam seratus	neutral
alhamdulillah sejaraaah tercipta	positive
ekspektasi netizen indonesia ketinggian afc	neutral
sty	negative
pelatih aneh	negative
go go go	positive
serius gol iraq offside coba tau regulasi var	neutral
bersyukur	negative
nanyakk sok tau	negative
cakep	positive
bangga terima kasih perjuangannya	positive
mantap	positive
joel terima kasih	neutral
terima kasih berjuang indonesia emang australia bagus indonesia malam mainnya top btw pemain australia banget anjay segi permainan indonesia bikin bosan top deh semangat terima kasih indonesia	positive
menunggu	neutral
majutakgentar	positive
caper orang wkwkw pengin komen	negative
selamat tembakan gol	neutral
forza garuda	positive
bismillahirrahmanirrahim lolos babak	positive
kemarin sty ngelengserin sty mencari mencari kesalahan timnas	negative
